image_index,source_image,source_npy,source_path,n_patches,worst_channel,worst_hp_var_ratio,worst_hf_energy_frac,noisy_channels,flagged,error,dyn_ch0,dyn_ch1,dyn_ch2,hf_ch0,hf_ch1,hf_ch2,hp_ch0,hp_ch1,hp_ch2,std_ch0,std_ch1,std_ch2
482,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_2_PSIHARMIN_24hod_8_Multichannel Z-Stack_20251213_329.vsi,6_2_PSIHARMIN_24hod_8_Multichannel Z-Stack_20251213_329.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_2_PSIHARMIN_24hod_8_Multichannel Z-Stack_20251213_329.vsi,324,ch0,0.09481966916968856,0.059790372676092614,,False,,0.6352112889289856,0.7002096176147461,0.7129411697387695,0.059790372676092614,0.04441368771001316,0.06108283475151533,0.09481966916968856,0.06623215824912468,0.08234927863924993,0.13069020211696625,0.14335539937019348,0.14511515200138092
483,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_2_PSIHARMIN_24hod_9_Multichannel Z-Stack_20251213_330.vsi,6_2_PSIHARMIN_24hod_9_Multichannel Z-Stack_20251213_330.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_2_PSIHARMIN_24hod_9_Multichannel Z-Stack_20251213_330.vsi,324,ch2,0.0835832824609864,0.06302948558463449,,False,,0.5982587337493896,0.6735904812812805,0.703797459602356,0.04930636853932647,0.05816572937829667,0.06302948558463449,0.08087006448507258,0.07876380189869872,0.0835832824609864,0.11622465401887894,0.13110865652561188,0.1374402493238449
484,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_2_PSI_24hod_10_Multichannel Z-Stack_20251213_321.vsi,6_2_PSI_24hod_10_Multichannel Z-Stack_20251213_321.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_2_PSI_24hod_10_Multichannel Z-Stack_20251213_321.vsi,324,ch0,0.10584595505320889,0.06528970601974562,,False,,0.6384323835372925,0.699999988079071,0.7433628439903259,0.06528970601974562,0.05949265188308415,0.07677563347745112,0.10584595505320889,0.08647458418860979,0.09984840471558494,0.1256176084280014,0.13899335265159607,0.14991049468517303
485,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_2_PSI_24hod_1_Multichannel Z-Stack_20251213_312.vsi,6_2_PSI_24hod_1_Multichannel Z-Stack_20251213_312.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_2_PSI_24hod_1_Multichannel Z-Stack_20251213_312.vsi,324,ch0,0.10718500764066774,0.06512457628583637,,False,,0.6246882677078247,0.6847826242446899,0.7431421279907227,0.06512457628583637,0.05530686389854949,0.07030461140695904,0.10718500764066774,0.08584014579022198,0.09548948554670883,0.1262134313583374,0.13935869932174683,0.15310847759246826
486,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_2_PSI_24hod_2_Multichannel Z-Stack_20251213_313.vsi,6_2_PSI_24hod_2_Multichannel Z-Stack_20251213_313.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_2_PSI_24hod_2_Multichannel Z-Stack_20251213_313.vsi,324,ch0,0.09182440747763582,0.05719680677252438,,False,,0.6151797771453857,0.653923511505127,0.7198067903518677,0.05719680677252438,0.04741416533246571,0.06670284358259411,0.09182440747763582,0.07216067843211617,0.08965652654526328,0.12179504334926605,0.12587395310401917,0.14750272035598755
487,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_2_PSI_24hod_3_Multichannel Z-Stack_20251213_314.vsi,6_2_PSI_24hod_3_Multichannel Z-Stack_20251213_314.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_2_PSI_24hod_3_Multichannel Z-Stack_20251213_314.vsi,324,ch0,0.09335393858132669,0.058890582038874706,,False,,0.6049723625183105,0.6532257795333862,0.7117347121238708,0.058890582038874706,0.048035153001997496,0.06929293274907686,0.09335393858132669,0.07293532999960323,0.09194076959906851,0.11911267042160034,0.1252172887325287,0.14430838823318481
488,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_2_PSI_24hod_4_Multichannel Z-Stack_20251213_315.vsi,6_2_PSI_24hod_4_Multichannel Z-Stack_20251213_315.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_2_PSI_24hod_4_Multichannel Z-Stack_20251213_315.vsi,324,ch0,0.11204882204371257,0.06981308992158033,,False,,0.646039605140686,0.71875,0.7516340017318726,0.06981308992158033,0.05506786418887348,0.06853204236453318,0.11204882204371257,0.087411013183862,0.09374108765201294,0.13267318904399872,0.1520056426525116,0.15984292328357697
489,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_2_PSI_24hod_5_Multichannel Z-Stack_20251213_316.vsi,6_2_PSI_24hod_5_Multichannel Z-Stack_20251213_316.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_2_PSI_24hod_5_Multichannel Z-Stack_20251213_316.vsi,324,ch0,0.11737247867551896,0.07201290283643769,,False,,0.637107789516449,0.6921241283416748,0.7270588278770447,0.07201290283643769,0.0654207237456865,0.07442827168332408,0.11737247867551896,0.10021566790786747,0.10186261087946231,0.12751555442810059,0.14027264714241028,0.14839813113212585
490,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_2_PSI_24hod_6_Multichannel Z-Stack_20251213_317.vsi,6_2_PSI_24hod_6_Multichannel Z-Stack_20251213_317.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_2_PSI_24hod_6_Multichannel Z-Stack_20251213_317.vsi,324,ch0,0.1095828487238024,0.0680978473866916,,False,,0.6196236610412598,0.687089741230011,0.7356321811676025,0.0680978473866916,0.059475865814920495,0.06841556714530768,0.1095828487238024,0.09242794611140209,0.09273308971724831,0.12580788135528564,0.13917990028858185,0.14917238056659698
491,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_2_PSI_24hod_7_Multichannel Z-Stack_20251213_318.vsi,6_2_PSI_24hod_7_Multichannel Z-Stack_20251213_318.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_2_PSI_24hod_7_Multichannel Z-Stack_20251213_318.vsi,324,ch0,0.10798843549110258,0.06473972566908295,,False,,0.6173633337020874,0.6832151412963867,0.7098321318626404,0.06473972566908295,0.06126399340904437,0.07232522742298973,0.10798843549110258,0.08930091742199724,0.0988587892955828,0.12022056430578232,0.13287025690078735,0.14010818302631378
492,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_2_PSI_24hod_8_Multichannel Z-Stack_20251213_319.vsi,6_2_PSI_24hod_8_Multichannel Z-Stack_20251213_319.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_2_PSI_24hod_8_Multichannel Z-Stack_20251213_319.vsi,324,ch0,0.10448860107846362,0.06339862602176305,,False,,0.6180790662765503,0.6917808055877686,0.7234042286872864,0.06339862602176305,0.057924078239380374,0.06855258494964712,0.10448860107846362,0.08459016970252006,0.09212987662509667,0.12165001779794693,0.1370875984430313,0.14466120302677155
493,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_2_PSI_24hod_9_Multichannel Z-Stack_20251213_320.vsi,6_2_PSI_24hod_9_Multichannel Z-Stack_20251213_320.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_2_PSI_24hod_9_Multichannel Z-Stack_20251213_320.vsi,324,ch0,0.10819076531625356,0.06643093999092908,,False,,0.6448717713356018,0.6987341642379761,0.7441176176071167,0.06643093999092908,0.06324902077440911,0.07963785201361463,0.10819076531625356,0.09079857347122945,0.10489878259742753,0.12716777622699738,0.14047861099243164,0.1524091362953186
494,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_3_PSYHARMIN_24hod_10_Multichannel Z-Stack_20251213_352.vsi,6_3_PSYHARMIN_24hod_10_Multichannel Z-Stack_20251213_352.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_3_PSYHARMIN_24hod_10_Multichannel Z-Stack_20251213_352.vsi,324,ch2,0.09455883447088677,0.06918397691714917,,False,,0.5877318382263184,0.6772009134292603,0.7025641202926636,0.03676889533039146,0.0453400178167313,0.06918397691714917,0.07010189668423122,0.06482456734898,0.09455883447088677,0.11277904361486435,0.12979254126548767,0.13866066932678223
495,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_3_PSYHARMIN_24hod_1_Multichannel Z-Stack_20251213_343.vsi,6_3_PSYHARMIN_24hod_1_Multichannel Z-Stack_20251213_343.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_3_PSYHARMIN_24hod_1_Multichannel Z-Stack_20251213_343.vsi,324,ch2,0.10234803109468586,0.07462432794391274,,False,,0.6404995322227478,0.7157106995582581,0.7372262477874756,0.056722361753736614,0.06530928910430633,0.07462432794391274,0.10074361827194665,0.09413506936310645,0.10234803109468586,0.12633077800273895,0.14608758687973022,0.146480530500412
496,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_3_PSYHARMIN_24hod_2_Multichannel Z-Stack_20251213_344.vsi,6_3_PSYHARMIN_24hod_2_Multichannel Z-Stack_20251213_344.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_3_PSYHARMIN_24hod_2_Multichannel Z-Stack_20251213_344.vsi,324,ch2,0.09625737506402016,0.06971321428669801,,False,,0.6636838316917419,0.7458033561706543,0.748792290687561,0.04780235882778147,0.057033282756853744,0.06971321428669801,0.08712135122381903,0.08227985385575047,0.09625737506402016,0.12976707518100739,0.15840400755405426,0.1555735468864441
497,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_3_PSYHARMIN_24hod_3_Multichannel Z-Stack_20251213_345.vsi,6_3_PSYHARMIN_24hod_3_Multichannel Z-Stack_20251213_345.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_3_PSYHARMIN_24hod_3_Multichannel Z-Stack_20251213_345.vsi,324,ch2,0.10428542414852811,0.07551864265413367,,False,,0.6801556348800659,0.7409090995788574,0.7581047415733337,0.05331186895347421,0.060672375684527866,0.07551864265413367,0.0976409173279771,0.09029040816850278,0.10428542414852811,0.1342250555753708,0.15662620961666107,0.1587677299976349
498,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_3_PSYHARMIN_24hod_4_Multichannel Z-Stack_20251213_346.vsi,6_3_PSYHARMIN_24hod_4_Multichannel Z-Stack_20251213_346.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_3_PSYHARMIN_24hod_4_Multichannel Z-Stack_20251213_346.vsi,324,ch2,0.10630876583594054,0.07729830967158326,,False,,0.6818885207176208,0.7562814354896545,0.7645569443702698,0.05232393261868412,0.06609736635902094,0.07729830967158326,0.09532809213808664,0.09389635364205343,0.10630876583594054,0.1333354413509369,0.15842245519161224,0.15719430148601532
499,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_3_PSYHARMIN_24hod_5_Multichannel Z-Stack_20251213_347.vsi,6_3_PSYHARMIN_24hod_5_Multichannel Z-Stack_20251213_347.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_3_PSYHARMIN_24hod_5_Multichannel Z-Stack_20251213_347.vsi,324,ch2,0.093069772313799,0.06815890379265548,,False,,0.621931254863739,0.707317054271698,0.725301206111908,0.04771726427157937,0.059583682765591464,0.06815890379265548,0.08757541185960929,0.08430856398890893,0.093069772313799,0.12355156987905502,0.1433805525302887,0.14531543850898743
500,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_3_PSYHARMIN_24hod_6_Multichannel Z-Stack_20251213_348.vsi,6_3_PSYHARMIN_24hod_6_Multichannel Z-Stack_20251213_348.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_3_PSYHARMIN_24hod_6_Multichannel Z-Stack_20251213_348.vsi,324,ch2,0.10197493616542992,0.07452138583635094,,False,,0.6230158805847168,0.7281553149223328,0.7375327944755554,0.05043101177281061,0.058076382951600544,0.07452138583635094,0.09128370080252504,0.08353224546260635,0.10197493616542992,0.12409742921590805,0.1516437977552414,0.1516641229391098
501,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_3_PSYHARMIN_24hod_7_Multichannel Z-Stack_20251213_349.vsi,6_3_PSYHARMIN_24hod_7_Multichannel Z-Stack_20251213_349.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_3_PSYHARMIN_24hod_7_Multichannel Z-Stack_20251213_349.vsi,324,ch2,0.1014477642409473,0.0748214410327529,,False,,0.5522788166999817,0.6703910827636719,0.6883468627929688,0.04611069922215411,0.06232109953280979,0.0748214410327529,0.08512731276571195,0.0861583944038213,0.1014477642409473,0.10671863704919815,0.1309535652399063,0.1350528448820114
502,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_3_PSYHARMIN_24hod_8_Multichannel Z-Stack_20251213_350.vsi,6_3_PSYHARMIN_24hod_8_Multichannel Z-Stack_20251213_350.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_3_PSYHARMIN_24hod_8_Multichannel Z-Stack_20251213_350.vsi,324,ch2,0.09368954416637025,0.06657447469748956,,False,,0.6764922738075256,0.7523364424705505,0.7582159638404846,0.04871086321121033,0.05412896086639223,0.06657447469748956,0.08926608336500448,0.07936628938126251,0.09368954416637025,0.1349160075187683,0.1573563516139984,0.15471422672271729
503,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_3_PSYHARMIN_24hod_9_Multichannel Z-Stack_20251213_351.vsi,6_3_PSYHARMIN_24hod_9_Multichannel Z-Stack_20251213_351.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_3_PSYHARMIN_24hod_9_Multichannel Z-Stack_20251213_351.vsi,324,ch2,0.08326987792065416,0.0612123732979789,,False,,0.6938013434410095,0.7581047415733337,0.777011513710022,0.04384569179758512,0.054866308839221736,0.0612123732979789,0.07799438190233483,0.07444968806123956,0.08326987792065416,0.13874350488185883,0.15932582318782806,0.15864896774291992
504,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_3_PSY_24hod_10_Multichannel Z-Stack_20251213_342.vsi,6_3_PSY_24hod_10_Multichannel Z-Stack_20251213_342.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_3_PSY_24hod_10_Multichannel Z-Stack_20251213_342.vsi,324,ch0,0.10737858570220711,0.06497033281886318,,False,,0.5933147668838501,0.7298136353492737,0.7027649879455566,0.06497033281886318,0.06583143476207834,0.06762196593454427,0.10737858570220711,0.09050448873174459,0.09084684244366141,0.11599978059530258,0.15251220762729645,0.1386941820383072
505,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_3_PSY_24hod_1_Multichannel Z-Stack_20251213_333.vsi,6_3_PSY_24hod_1_Multichannel Z-Stack_20251213_333.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_3_PSY_24hod_1_Multichannel Z-Stack_20251213_333.vsi,324,ch0,0.11156527800207529,0.0657274727556564,,False,,0.5799031257629395,0.6848484873771667,0.7131367325782776,0.0657274727556564,0.07502065315721111,0.08058988340621599,0.11156527800207529,0.10568933234167378,0.1093958799398694,0.11199566721916199,0.13877661526203156,0.14327892661094666
506,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_3_PSY_24hod_2_Multichannel Z-Stack_20251213_334.vsi,6_3_PSY_24hod_2_Multichannel Z-Stack_20251213_334.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_3_PSY_24hod_2_Multichannel Z-Stack_20251213_334.vsi,324,ch0,0.10412348804826026,0.06257681703162246,,False,,0.5826558470726013,0.6580645442008972,0.6727748513221741,0.06257681703162246,0.07099143195761706,0.07342758631150834,0.10412348804826026,0.0957808622480844,0.09767598912060423,0.11315448582172394,0.1337592750787735,0.12887167930603027
507,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_3_PSY_24hod_3_Multichannel Z-Stack_20251213_335.vsi,6_3_PSY_24hod_3_Multichannel Z-Stack_20251213_335.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_3_PSY_24hod_3_Multichannel Z-Stack_20251213_335.vsi,324,ch2,0.11454036254351206,0.08679190051767799,,False,,0.5761154890060425,0.6944444179534912,0.6450704336166382,0.06588862056980326,0.07201722882983522,0.08679190051767799,0.10906271722072133,0.09392950663132474,0.11454036254351206,0.11169813573360443,0.14337289333343506,0.12515947222709656
508,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_3_PSY_24hod_4_Multichannel Z-Stack_20251213_336.vsi,6_3_PSY_24hod_4_Multichannel Z-Stack_20251213_336.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_3_PSY_24hod_4_Multichannel Z-Stack_20251213_336.vsi,324,ch2,0.11857124731382739,0.08949886837400511,,False,,0.6294642686843872,0.7522658705711365,0.7241379022598267,0.07514503300246012,0.0690301292784171,0.08949886837400511,0.11625417770900727,0.09373093255477892,0.11857124731382739,0.12640295922756195,0.16064785420894623,0.15270790457725525
509,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_3_PSY_24hod_5_Multichannel Z-Stack_20251213_337.vsi,6_3_PSY_24hod_5_Multichannel Z-Stack_20251213_337.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_3_PSY_24hod_5_Multichannel Z-Stack_20251213_337.vsi,324,ch0,0.11216169171441245,0.07110645846984377,,False,,0.5925925970077515,0.7130177617073059,0.642259418964386,0.07110645846984377,0.07769285263881341,0.07542511124566646,0.11216169171441245,0.10474779250374644,0.10223894255590306,0.11647875607013702,0.14557111263275146,0.1293286681175232
510,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_3_PSY_24hod_6_Multichannel_20251213_338.vsi,6_3_PSY_24hod_6_Multichannel_20251213_338.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_3_PSY_24hod_6_Multichannel_20251213_338.vsi,324,ch1,0.42367109694906385,0.425940401999213,,False,,0.5421052575111389,0.4660194218158722,0.35944700241088867,0.38487862641837656,0.425940401999213,0.18809869889451467,0.38388640790641004,0.42367109694906385,0.19004388925021665,0.10281656682491302,0.10125712305307388,0.07917284220457077
511,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_3_PSY_24hod_7_Multichannel Z-Stack_20251213_339.vsi,6_3_PSY_24hod_7_Multichannel Z-Stack_20251213_339.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_3_PSY_24hod_7_Multichannel Z-Stack_20251213_339.vsi,324,ch2,0.13032629181476713,0.09846810358120346,,False,,0.6100795865058899,0.7337110638618469,0.746081531047821,0.07648949689869101,0.07381274531568845,0.09846810358120346,0.12050655615080698,0.10184841371365452,0.13032629181476713,0.1205713301897049,0.151192769408226,0.1556445062160492
512,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_3_PSY_24hod_8_Multichannel Z-Stack_20251213_340.vsi,6_3_PSY_24hod_8_Multichannel Z-Stack_20251213_340.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_3_PSY_24hod_8_Multichannel Z-Stack_20251213_340.vsi,324,ch1,0.6992088394105701,0.7044890931474703,ch0;ch1;ch2,True,,0.5254237055778503,0.6739130616188049,0.6129032373428345,0.6454392175423106,0.7044890931474703,0.6349936002881226,0.6407770472242706,0.6992088394105701,0.6310808612812586,0.12251351773738861,0.1564931571483612,0.14136219024658203
513,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_3_PSY_24hod_9_Multichannel Z-Stack_20251213_341.vsi,6_3_PSY_24hod_9_Multichannel Z-Stack_20251213_341.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_3_PSY_24hod_9_Multichannel Z-Stack_20251213_341.vsi,324,ch0,0.11577369949964475,0.0715232443294446,,False,,0.6283687949180603,0.7054455280303955,0.7268041372299194,0.0715232443294446,0.062449943958944334,0.07459660637462878,0.11577369949964475,0.09214535386358545,0.1004163325025468,0.12392498552799225,0.14524021744728088,0.14640532433986664
514,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_4_NORPSIHARMIN_24hod_10_Multichannel Z-Stack_20251213_373.vsi,6_4_NORPSIHARMIN_24hod_10_Multichannel Z-Stack_20251213_373.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_4_NORPSIHARMIN_24hod_10_Multichannel Z-Stack_20251213_373.vsi,324,ch0,0.11576633770171994,0.07304531829452857,,False,,0.6305031180381775,0.7206266522407532,0.7384615540504456,0.07304531829452857,0.0629603952776689,0.08747386891680484,0.11576633770171994,0.09148924698501731,0.1153852743014314,0.1274479329586029,0.14956222474575043,0.152891144156456
515,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_4_NORPSIHARMIN_24hod_1A_Multichannel Z-Stack_20251213_364.vsi,6_4_NORPSIHARMIN_24hod_1A_Multichannel Z-Stack_20251213_364.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_4_NORPSIHARMIN_24hod_1A_Multichannel Z-Stack_20251213_364.vsi,324,ch0,0.10596254817190616,0.07026268393678625,,False,,0.6288848519325256,0.7242990732192993,0.7613292932510376,0.07026268393678625,0.05204956793319361,0.07670896309617574,0.10596254817190616,0.0760826047192106,0.09980800297065817,0.13036467134952545,0.1488635092973709,0.16229484975337982
516,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_4_NORPSIHARMIN_24hod_1_Multichannel Z-Stack_20251213_363.vsi,6_4_NORPSIHARMIN_24hod_1_Multichannel Z-Stack_20251213_363.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_4_NORPSIHARMIN_24hod_1_Multichannel Z-Stack_20251213_363.vsi,324,ch0,0.10440807373678945,0.06858459888750007,,False,,0.6254295706748962,0.7226107120513916,0.761904776096344,0.06858459888750007,0.05150240278187619,0.07299107255102022,0.10440807373678945,0.07528961302526202,0.0960457939401375,0.13020749390125275,0.14888544380664825,0.1625320166349411
517,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_4_NORPSIHARMIN_24hod_2_Multichannel Z-Stack_20251213_365.vsi,6_4_NORPSIHARMIN_24hod_2_Multichannel Z-Stack_20251213_365.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_4_NORPSIHARMIN_24hod_2_Multichannel Z-Stack_20251213_365.vsi,324,ch2,0.0931632686821823,0.07365914272851423,,False,,0.5720824003219604,0.6102719306945801,0.6407185792922974,0.0637245441205848,0.0556914684554007,0.07365914272851423,0.09215263115423666,0.07101567664683747,0.0931632686821823,0.11003083735704422,0.10804928094148636,0.11946369707584381
518,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_4_NORPSIHARMIN_24hod_3_Multichannel Z-Stack_20251213_366.vsi,6_4_NORPSIHARMIN_24hod_3_Multichannel Z-Stack_20251213_366.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_4_NORPSIHARMIN_24hod_3_Multichannel Z-Stack_20251213_366.vsi,324,ch2,0.11978043943954603,0.09325462761327993,,False,,0.6153846383094788,0.7026143670082092,0.7060931921005249,0.07186494336761196,0.06699551524322313,0.09325462761327993,0.10937711170832114,0.09377593350919024,0.11978043943954603,0.12239759415388107,0.13847285509109497,0.1422654539346695
519,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_4_NORPSIHARMIN_24hod_4_Multichannel Z-Stack_20251213_367.vsi,6_4_NORPSIHARMIN_24hod_4_Multichannel Z-Stack_20251213_367.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_4_NORPSIHARMIN_24hod_4_Multichannel Z-Stack_20251213_367.vsi,324,ch2,0.13121198221717947,0.0979459630107051,,False,,0.6356707215309143,0.7445482611656189,0.7614678740501404,0.07966592361542373,0.07758341028611893,0.0979459630107051,0.12042718358800045,0.10723163301483972,0.13121198221717947,0.12678882479667664,0.15559186041355133,0.16315917670726776
520,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_4_NORPSIHARMIN_24hod_5_Multichannel Z-Stack_20251213_368.vsi,6_4_NORPSIHARMIN_24hod_5_Multichannel Z-Stack_20251213_368.npy,\\srv-fs.ad.nudz.cz\BV_data\Brejtr\ActiveProjects\Microscopy\20251213\6_4_NORPSIHARMIN_24hod_5_Multichannel Z-Stack_20251213_368.vsi,324,ch2,0.12148878894329651,0.09201610591519607,,False,,0.5796703100204468,0.6576271057128906,0.7229299545288086,0.06526376548751375,0.08318275618378723,0.09201610591519607,0.10386974768902645,0.11021079855076252,0.12148878894329651,0.11027341336011887,0.1307831108570099,0.14568519592285156
